country,customer_id,invoice,price,stream_id,times_viewed,year,month,day
United Kingdom,12836.0,489593,14.95,21768,1,2017,11,28
United Kingdom,13110.0,489590,6.75,48194,1,2017,11,28
United Kingdom,13711.0,C489588,9.95,22120,4,2017,11,28
United Kingdom,13110.0,489590,6.75,20685,1,2017,11,28
United Kingdom,13110.0,489590,5.95,21756,2,2017,11,28
United Kingdom,16150.0,C489589,3.75,22073,1,2017,11,28
United Kingdom,13110.0,489590,2.95,21733,12,2017,11,28
United Kingdom,13110.0,489590,2.95,85123A,6,2017,11,28
United Kingdom,13110.0,489590,3.45,22113,7,2017,11,28
United Kingdom,13110.0,489590,1.65,85211,1,2017,11,28
United Kingdom,13110.0,489590,2.95,22086,2,2017,11,28
United Kingdom,13110.0,489590,0.85,84341B,2,2017,11,28
United Kingdom,13110.0,489590,1.65,22211,1,2017,11,28
United Kingdom,13110.0,489590,8.5,22275,1,2017,11,28
United Kingdom,13110.0,489590,7.95,22283,2,2017,11,28
United Kingdom,13110.0,489590,2.95,22186,2,2017,11,28
United Kingdom,13110.0,489590,4.25,22187,2,2017,11,28
United Kingdom,13110.0,489590,4.25,35001G,2,2017,11,28
United Kingdom,13110.0,489590,3.49,35001W,2,2017,11,28
United Kingdom,13110.0,489590,8.95,35400,2,2017,11,28
United Kingdom,13110.0,489590,3.75,21804,12,2017,11,28
United Kingdom,13110.0,489590,12.75,21735,2,2017,11,28
United Kingdom,13110.0,489590,1.65,22295,12,2017,11,28
United Kingdom,13110.0,489590,5.95,21755,6,2017,11,28
United Kingdom,13110.0,489590,4.95,22325,1,2017,11,28
United Kingdom,13110.0,489590,5.95,22320,1,2017,11,28
United Kingdom,13110.0,489590,9.95,22120,2,2017,11,28
United Kingdom,16887.0,489579,0.85,21239,4,2017,11,28
United Kingdom,16887.0,489579,0.85,21238,2,2017,11,28
United Kingdom,16887.0,489579,0.85,21240,4,2017,11,28
United Kingdom,13097.0,489574,3.75,21913,3,2017,11,28
United Kingdom,13097.0,489574,3.75,21912,3,2017,11,28
United Kingdom,13590.0,489575,0.19,35957,14,2017,11,28
United Kingdom,13590.0,489575,4.95,22138,3,2017,11,28
United Kingdom,13590.0,489575,2.55,85150,6,2017,11,28
United Kingdom,13590.0,489575,1.25,21232,12,2017,11,28
United Kingdom,13590.0,489575,1.65,22069,12,2017,11,28
United Kingdom,13590.0,489575,3.75,84997A,6,2017,11,28
United Kingdom,13590.0,489575,3.75,84997B,6,2017,11,28
United Kingdom,13590.0,489575,1.9500000000000002,47591D,8,2017,11,28
United Kingdom,13590.0,489575,1.9500000000000002,47591C,8,2017,11,28
United Kingdom,13590.0,489575,2.1,21175,6,2017,11,28
United Kingdom,13590.0,489575,1.25,21098,12,2017,11,28
United Kingdom,13590.0,489575,1.65,22064,12,2017,11,28
United Kingdom,13590.0,489575,7.95,22415,1,2017,11,28
United Kingdom,13590.0,489575,6.75,48111,2,2017,11,28
United Kingdom,13590.0,489575,8.5,22215,2,2017,11,28
United Kingdom,13590.0,489575,0.38,35951,6,2017,11,28
United Kingdom,13590.0,489575,1.65,21731,12,2017,11,28
United Kingdom,13590.0,489575,0.55,84991,15,2017,11,28
United Kingdom,13590.0,489575,2.95,21743,6,2017,11,28
United Kingdom,13097.0,489574,3.75,21888,3,2017,11,28
United Kingdom,13590.0,489575,2.95,21744,6,2017,11,28
United Kingdom,13097.0,489574,1.9500000000000002,21491,2,2017,11,28
United Kingdom,13097.0,489574,1.25,21232,4,2017,11,28
United Kingdom,13097.0,489574,5.95,21553,1,2017,11,28
United Kingdom,13097.0,489574,5.95,21554,1,2017,11,28
United Kingdom,13097.0,489574,2.95,21481,2,2017,11,28
United Kingdom,13097.0,489574,2.95,21482,3,2017,11,28
United Kingdom,13097.0,489574,4.95,85232D,2,2017,11,28
United Kingdom,13097.0,489574,0.42,16169C,15,2017,11,28
United Kingdom,13097.0,489574,8.5,22215,2,2017,11,28
United Kingdom,13097.0,489574,1.65,20804,4,2017,11,28
United Kingdom,13097.0,489574,3.25,21260,6,2017,11,28
United Kingdom,13097.0,489574,1.65,20804,4,2017,11,28
United Kingdom,13097.0,489574,1.25,21875,6,2017,11,28
United Kingdom,13097.0,489574,0.85,21016,4,2017,11,28
United Kingdom,13097.0,489574,0.85,21015,4,2017,11,28
United Kingdom,13097.0,489574,0.85,21014,4,2017,11,28
United Kingdom,13097.0,489574,0.42,21917,10,2017,11,28
United Kingdom,13097.0,489574,0.42,21916,10,2017,11,28
United Kingdom,13097.0,489574,0.42,21918,10,2017,11,28
United Kingdom,13097.0,489574,1.25,21791,10,2017,11,28
United Kingdom,13097.0,489574,1.25,21889,12,2017,11,28
United Kingdom,13097.0,489574,1.25,21098,3,2017,11,28
United Kingdom,13097.0,489574,1.25,21231,1,2017,11,28
United Kingdom,13097.0,489574,1.25,10135,10,2017,11,28
United Kingdom,13590.0,489575,2.95,21482,6,2017,11,28
United Kingdom,13590.0,489575,2.95,21481,6,2017,11,28
United Kingdom,14030.0,C489577,9.95,37503,1,2017,11,28
United Kingdom,16887.0,489579,1.25,22315,2,2017,11,28
United Kingdom,16887.0,489579,1.69,21244,4,2017,11,28
United Kingdom,16887.0,489579,1.69,21243,4,2017,11,28
United Kingdom,16887.0,489579,2.95,21041,4,2017,11,28
United Kingdom,16887.0,489579,2.1,21155,4,2017,11,28
United Kingdom,16887.0,489579,1.69,35991,3,2017,11,28
United Kingdom,16887.0,489579,2.1,21412,2,2017,11,28
United Kingdom,16887.0,489579,2.95,72799F,3,2017,11,28
United Kingdom,16887.0,489579,2.95,72799E,3,2017,11,28
United Kingdom,16887.0,489579,2.95,72799C,2,2017,11,28
United Kingdom,16887.0,489579,0.42,21500,13,2017,11,28
United Kingdom,16887.0,489579,0.42,21499,4,2017,11,28
United Kingdom,16887.0,489579,0.42,21498,16,2017,11,28
United Kingdom,16887.0,489579,4.95,21246,1,2017,11,28
United Kingdom,16887.0,489579,1.49,21247,1,2017,11,28
United Kingdom,16887.0,489579,1.25,21124,4,2017,11,28
United Kingdom,16887.0,489579,1.25,21122,4,2017,11,28
United Kingdom,16887.0,489579,7.95,85136C,1,2017,11,28
United Kingdom,16887.0,489579,2.1,72267,4,2017,11,28
United Kingdom,16887.0,489579,9.95,21217,1,2017,11,28
United Kingdom,16887.0,489579,3.75,21218,1,2017,11,28
United Kingdom,16887.0,489579,4.95,21216,1,2017,11,28
United Kingdom,16887.0,489579,1.45,72741,9,2017,11,28
United Kingdom,16887.0,489579,1.49,72756,9,2017,11,28
United Kingdom,16887.0,489579,4.95,84854,1,2017,11,28
United Kingdom,14030.0,C489577,1.25,22127,3,2017,11,28
United Kingdom,14030.0,C489577,6.95,37501,1,2017,11,28
United Kingdom,15984.0,489576,1.25,85049E,5,2017,11,28
United Kingdom,15984.0,489576,1.25,85049A,21,2017,11,28
United Kingdom,15984.0,489576,16.95,84352,1,2017,11,28
United Kingdom,15984.0,489576,2.55,21842,8,2017,11,28
United Kingdom,15984.0,489576,0.42,22152,21,2017,11,28
United Kingdom,15984.0,489576,1.25,84836,12,2017,11,28
United Kingdom,15984.0,489576,7.95,85048,5,2017,11,28
United Kingdom,15984.0,489576,0.85,21385,2,2017,11,28
United Kingdom,12836.0,489593,8.5,22171,2,2017,11,28
United Kingdom,15984.0,489576,2.95,22086,10,2017,11,28
United Kingdom,15984.0,489576,0.42,22151,6,2017,11,28
United Kingdom,15984.0,489576,1.9500000000000002,21929,3,2017,11,28
United Kingdom,15984.0,489576,1.9500000000000002,85099F,3,2017,11,28
United Kingdom,15984.0,489576,1.9500000000000002,21928,5,2017,11,28
United Kingdom,15984.0,489576,2.95,85123A,6,2017,11,28
United Kingdom,15984.0,489576,3.45,22113,10,2017,11,28
United Kingdom,15984.0,489576,8.95,35400,1,2017,11,28
United Kingdom,17091.0,C489578,2.95,21481,2,2017,11,28
United Kingdom,16887.0,489579,4.25,35001G,2,2017,11,28
United Kingdom,16887.0,489579,4.95,84855,1,2017,11,28
United Kingdom,15984.0,489576,1.65,22296,12,2017,11,28
United Kingdom,12836.0,489593,1.9500000000000002,21490,4,2017,11,28
United Kingdom,12836.0,489593,1.9500000000000002,21491,4,2017,11,28
United Kingdom,12836.0,489593,2.95,22273,2,2017,11,28
United Kingdom,,489597,12.13,21064,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21069,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21071,4,2017,11,28
United Kingdom,,489597,1.7000000000000002,21080,2,2017,11,28
United Kingdom,,489597,2.5700000000000003,21098,14,2017,11,28
United Kingdom,,489597,5.17,21108,5,2017,11,28
United Kingdom,,489597,13.87,21110,1,2017,11,28
United Kingdom,,489597,14.74,21115,1,2017,11,28
United Kingdom,,489597,8.65,21116,3,2017,11,28
United Kingdom,,489597,2.5700000000000003,21122,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21124,1,2017,11,28
United Kingdom,,489597,26.04,21134,1,2017,11,28
United Kingdom,,489597,4.3,21143,1,2017,11,28
United Kingdom,,489597,14.74,21145,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21154,2,2017,11,28
United Kingdom,,489597,3.43,21160,1,2017,11,28
United Kingdom,,489597,6.04,21164,1,2017,11,28
United Kingdom,,489597,4.3,21165,2,2017,11,28
United Kingdom,,489597,4.3,21173,1,2017,11,28
United Kingdom,,489597,4.3,21174,3,2017,11,28
United Kingdom,,489597,4.3,21175,2,2017,11,28
United Kingdom,,489597,1.7000000000000002,21058,3,2017,11,28
United Kingdom,,489597,4.3,21181,1,2017,11,28
United Kingdom,,489597,17.35,21055,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21025,1,2017,11,28
United Kingdom,,489597,6.04,20897,1,2017,11,28
United Kingdom,,489597,13.0,20903,1,2017,11,28
United Kingdom,,489597,6.04,20914,1,2017,11,28
United Kingdom,,489597,6.04,20940,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20961,2,2017,11,28
United Kingdom,,489597,2.5700000000000003,20966,3,2017,11,28
United Kingdom,,489597,7.78,20970,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20972,1,2017,11,28
United Kingdom,,489597,1.3,20974,1,2017,11,28
United Kingdom,,489597,1.3,20975,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20977,5,2017,11,28
United Kingdom,,489597,2.5700000000000003,20978,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20979,3,2017,11,28
United Kingdom,,489597,2.5700000000000003,20980,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,20981,3,2017,11,28
United Kingdom,,489597,1.7000000000000002,20982,2,2017,11,28
United Kingdom,,489597,1.7000000000000002,20983,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,20984,1,2017,11,28
United Kingdom,,489597,4.3,20987,1,2017,11,28
United Kingdom,,489597,1.3,20991,1,2017,11,28
United Kingdom,,489597,4.3,21012,1,2017,11,28
United Kingdom,,489597,6.04,21035,1,2017,11,28
United Kingdom,,489597,13.0,21185,2,2017,11,28
United Kingdom,,489597,4.3,21191,3,2017,11,28
United Kingdom,,489597,3.43,21198,1,2017,11,28
United Kingdom,,489597,3.43,21429,1,2017,11,28
United Kingdom,,489597,3.43,21431,1,2017,11,28
United Kingdom,,489597,7.78,21444,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21445,1,2017,11,28
United Kingdom,,489597,7.78,21479,1,2017,11,28
United Kingdom,,489597,6.04,21480,1,2017,11,28
United Kingdom,,489597,6.04,21481,2,2017,11,28
United Kingdom,,489597,6.04,21482,1,2017,11,28
United Kingdom,,489597,11.26,21485,1,2017,11,28
United Kingdom,,489597,4.3,21486,3,2017,11,28
United Kingdom,,489597,4.3,21490,2,2017,11,28
United Kingdom,,489597,4.3,21491,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,21493,4,2017,11,28
United Kingdom,,489597,5.17,21494,1,2017,11,28
United Kingdom,,489597,0.86,21506,1,2017,11,28
United Kingdom,,489597,0.86,21519,1,2017,11,28
United Kingdom,,489597,0.86,21520,1,2017,11,28
United Kingdom,,489597,13.87,21524,1,2017,11,28
United Kingdom,,489597,17.35,21527,2,2017,11,28
United Kingdom,,489597,6.04,21529,3,2017,11,28
United Kingdom,,489597,8.65,21537,2,2017,11,28
United Kingdom,,489597,4.3,21412,1,2017,11,28
United Kingdom,,489597,3.43,21396,7,2017,11,28
United Kingdom,,489597,2.5700000000000003,21379,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21357,4,2017,11,28
United Kingdom,,489597,3.04,21210,3,2017,11,28
United Kingdom,,489597,1.3,21212,8,2017,11,28
United Kingdom,,489597,1.3,21213,1,2017,11,28
United Kingdom,,489597,8.65,21218,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21231,13,2017,11,28
United Kingdom,,489597,2.5700000000000003,21232,12,2017,11,28
United Kingdom,,489597,3.43,21242,6,2017,11,28
United Kingdom,,489597,6.04,21249,2,2017,11,28
United Kingdom,,489597,6.04,21251,2,2017,11,28
United Kingdom,,489597,3.43,21255,1,2017,11,28
United Kingdom,,489597,6.04,20888,1,2017,11,28
United Kingdom,,489597,3.43,21256,2,2017,11,28
United Kingdom,,489597,4.3,21266,1,2017,11,28
United Kingdom,,489597,6.91,21283,1,2017,11,28
United Kingdom,,489597,3.43,21284,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,21291,3,2017,11,28
United Kingdom,,489597,4.3,21314,4,2017,11,28
United Kingdom,,489597,3.43,21328,1,2017,11,28
United Kingdom,,489597,3.43,21329,6,2017,11,28
United Kingdom,,489597,3.43,21330,2,2017,11,28
United Kingdom,,489597,6.04,21348,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,21356,2,2017,11,28
United Kingdom,,489597,13.0,21259,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,21542,1,2017,11,28
United Kingdom,,489597,4.3,20886,1,2017,11,28
United Kingdom,,489597,4.3,20865,2,2017,11,28
United Kingdom,15005.0,489594,1.49,37447,2,2017,11,28
United Kingdom,15005.0,489594,1.65,22055,2,2017,11,28
United Kingdom,15005.0,489594,2.95,22062,1,2017,11,28
United Kingdom,15005.0,489594,1.25,84596B,8,2017,11,28
United Kingdom,15005.0,489594,1.25,21232,12,2017,11,28
United Kingdom,15005.0,489594,1.65,22055,1,2017,11,28
United Kingdom,15005.0,489594,1.49,37448,2,2017,11,28
United Kingdom,15005.0,489594,1.25,22347,6,2017,11,28
United Kingdom,15005.0,489594,1.49,37448,1,2017,11,28
United Kingdom,15005.0,489594,2.55,22350,2,2017,11,28
United Kingdom,15005.0,489594,1.25,21791,4,2017,11,28
United Kingdom,15005.0,489594,2.55,84507C,1,2017,11,28
United Kingdom,15005.0,489594,2.55,84507B,1,2017,11,28
United Kingdom,15005.0,489594,2.55,84508A,2,2017,11,28
United Kingdom,15005.0,489594,2.95,22062,1,2017,11,28
United Kingdom,15005.0,489594,2.95,37450,3,2017,11,28
United Kingdom,15005.0,489594,1.45,22065,6,2017,11,28
United Kingdom,15005.0,489594,2.95,79302M,1,2017,11,28
United Kingdom,15005.0,489594,0.9500000000000001,21034,3,2017,11,28
United Kingdom,15005.0,489594,2.95,37502,8,2017,11,28
United Kingdom,15005.0,489594,10.75,37503,1,2017,11,28
United Kingdom,15005.0,489594,1.9500000000000002,22131,3,2017,11,28
United Kingdom,15005.0,489594,9.95,37449,2,2017,11,28
United Kingdom,15005.0,489594,1.49,37448,3,2017,11,28
United Kingdom,15005.0,489594,1.9500000000000002,85099C,2,2017,11,28
United Kingdom,12836.0,489593,2.95,22272,2,2017,11,28
United Kingdom,12836.0,489593,3.75,22349,3,2017,11,28
United Kingdom,12836.0,489593,0.85,21790,6,2017,11,28
United Kingdom,12836.0,489593,1.25,21791,3,2017,11,28
United Kingdom,12836.0,489593,1.25,21591,2,2017,11,28
United Kingdom,12836.0,489593,1.9500000000000002,22150,3,2017,11,28
United Kingdom,12836.0,489593,0.85,21493,5,2017,11,28
United Kingdom,12836.0,489593,7.95,21257,2,2017,11,28
United Kingdom,12836.0,489593,4.95,84855,1,2017,11,28
United Kingdom,18287.0,C489592,2.55,22301,3,2017,11,28
United Kingdom,15005.0,489594,4.95,85045,1,2017,11,28
United Kingdom,15005.0,489594,4.95,85042,1,2017,11,28
United Kingdom,15005.0,489594,2.1,72349B,4,2017,11,28
United Kingdom,15005.0,489594,1.25,84596K,7,2017,11,28
United Kingdom,15005.0,489594,1.25,20977,3,2017,11,28
United Kingdom,15005.0,489594,1.25,20676,6,2017,11,28
United Kingdom,15005.0,489594,1.25,20675,4,2017,11,28
United Kingdom,15005.0,489594,1.25,84596E,5,2017,11,28
United Kingdom,15005.0,489594,1.25,84596G,5,2017,11,28
United Kingdom,15005.0,489594,0.65,20975,4,2017,11,28
United Kingdom,15005.0,489594,1.9500000000000002,21931,2,2017,11,28
United Kingdom,15005.0,489594,1.9500000000000002,21929,2,2017,11,28
United Kingdom,15005.0,489594,0.85,84534B,4,2017,11,28
United Kingdom,15005.0,489594,0.65,84535B,8,2017,11,28
United Kingdom,15005.0,489594,0.42,84536B,8,2017,11,28
United Kingdom,,489597,8.65,20695,1,2017,11,28
United Kingdom,,489597,4.3,20712,6,2017,11,28
United Kingdom,,489597,2.5700000000000003,20714,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,20719,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,20724,3,2017,11,28
United Kingdom,,489597,4.3,20725,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20729,1,2017,11,28
United Kingdom,,489597,8.65,20739,1,2017,11,28
United Kingdom,,489597,4.3,20752,3,2017,11,28
United Kingdom,,489597,4.3,20753,1,2017,11,28
United Kingdom,,489597,4.3,20754,2,2017,11,28
United Kingdom,,489597,7.78,20761,1,2017,11,28
United Kingdom,,489597,11.26,20780,1,2017,11,28
United Kingdom,,489597,11.26,20782,2,2017,11,28
United Kingdom,,489597,11.26,20783,1,2017,11,28
United Kingdom,,489597,4.3,20798,3,2017,11,28
United Kingdom,,489597,4.3,20799,3,2017,11,28
United Kingdom,,489597,26.04,20825,1,2017,11,28
United Kingdom,,489597,5.17,20828,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,20832,1,2017,11,28
United Kingdom,,489597,4.3,20863,1,2017,11,28
United Kingdom,,489597,7.78,20694,1,2017,11,28
United Kingdom,,489597,6.91,20682,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20677,2,2017,11,28
United Kingdom,,489597,2.5700000000000003,20675,2,2017,11,28
United Kingdom,15005.0,489594,1.25,21875,2,2017,11,28
United Kingdom,15005.0,489594,2.95,37450,1,2017,11,28
United Kingdom,15005.0,489594,1.65,22068,2,2017,11,28
United Kingdom,15005.0,489594,1.65,22064,4,2017,11,28
United Kingdom,15005.0,489594,1.65,20726,4,2017,11,28
United Kingdom,15005.0,489594,1.65,20725,3,2017,11,28
United Kingdom,15005.0,489594,4.95,21216,1,2017,11,28
United Kingdom,15005.0,489594,3.95,22114,3,2017,11,28
United Kingdom,15005.0,489594,4.25,22187,2,2017,11,28
United Kingdom,15005.0,489594,2.55,82482,6,2017,11,28
United Kingdom,,489597,2.5700000000000003,20866,2,2017,11,28
United Kingdom,15005.0,489594,1.25,21231,11,2017,11,28
United Kingdom,,489596,8.5,22275,2,2017,11,28
United Kingdom,,489597,5.17,17012A,1,2017,11,28
United Kingdom,,489597,1.7000000000000002,17129D,1,2017,11,28
United Kingdom,,489597,4.3,20616,1,2017,11,28
United Kingdom,,489597,4.3,20618,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20652,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20654,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20655,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20659,1,2017,11,28
United Kingdom,,489597,2.5700000000000003,20674,1,2017,11,28
United Kingdom,15254.0,C489595,14.95,21752,3,2017,11,28
United Kingdom,13097.0,489574,4.95,21534,3,2017,11,28
United Kingdom,16620.0,489598,3.75,21469,6,2017,11,28
United Kingdom,16620.0,489598,1.25,21868,12,2017,11,28
United Kingdom,13819.0,489641,0.85,20724,11,2017,11,28
United Kingdom,13819.0,489641,1.9500000000000002,85099B,22,2017,11,28
United Kingdom,13819.0,489641,1.65,20725,14,2017,11,28
United Kingdom,13819.0,489641,6.75,79323W,4,2017,11,28
United Kingdom,13819.0,489641,10.75,37503,2,2017,11,28
United Kingdom,13819.0,489641,1.9500000000000002,21156,8,2017,11,28
United Kingdom,13819.0,489641,0.85,20723,10,2017,11,28
United Kingdom,13819.0,489641,0.85,20719,10,2017,11,28
United Kingdom,13819.0,489641,2.95,85123A,6,2017,11,28
United Kingdom,13819.0,489641,1.9500000000000002,20712,10,2017,11,28
United Kingdom,13819.0,489641,1.25,84380,12,2017,11,28
United Kingdom,13819.0,489641,3.25,71477,8,2017,11,28
United Kingdom,13819.0,489641,0.85,21080,12,2017,11,28
United Kingdom,13819.0,489641,1.25,21231,12,2017,11,28
United Kingdom,13819.0,489641,1.65,21731,12,2017,11,28
United Kingdom,13819.0,489641,2.95,21041,6,2017,11,28
United Kingdom,13819.0,489641,0.55,84991,23,2017,11,28
United Kingdom,13819.0,489641,1.45,37446,8,2017,11,28
United Kingdom,13819.0,489641,4.95,22138,6,2017,11,28
United Kingdom,13819.0,489641,1.25,21232,12,2017,11,28
United Kingdom,13819.0,489641,1.65,20727,10,2017,11,28
United Kingdom,17345.0,489640,0.85,84006,13,2017,11,28
United Kingdom,13819.0,489641,1.65,20726,10,2017,11,28
United Kingdom,17345.0,489640,0.42,17164B,7,2017,11,28
United Kingdom,17345.0,489640,1.05,17165B,9,2017,11,28
United Kingdom,17345.0,489640,3.75,21745,1,2017,11,28
United Kingdom,17345.0,489640,4.95,22111,3,2017,11,28
